stop_code,stop_name,stop_lat,stop_lon
36848,יוסף סרלין/זאב ז'בוטינסקי,32.025205,34.784111
36855,מקווה ישראל/אריה שנקר,32.028533,34.776774
36853,מקווה ישראל/יהושע חנקין,32.028181,34.778906
36851,מקווה ישראל/יהושע חנקין,32.027833,34.779641
36847,יוסף סרלין/זאב ז'בוטינסקי,32.024364,34.784369
36856,כיכר הלוחמים/מקווה ישראל,32.028623,34.774417
36857,שנקר/ז'בוטינסקי,32.024506,34.776439
36854,מקווה ישראל/אריה שנקר,32.028242,34.777351
37278,הבנאי/הרוקמים,32.008702,34.799345
37768,אורט חולון/פרופ' שור,32.018429,34.788165
37767,שדרות ירושלים/בר כוכבא,32.014721,34.791517
37771,מנחם בגין/ראובן ברקת,32.004521,34.774208
38600,הסנהדרין/הסבוראים,32.003618,34.762873
2211,המכתש/הפלד,32.025762,34.795169
2212,המכתש/הפלד,32.025571,34.794715
2356,שנקר/ביאליק,32.020455,34.775889
3199,מחלף חולון מזרח למערב,31.998994,34.806381
3197,מחלף חולון מזרח למזרח,31.99827,34.806977
3396,שדרות ירושלים/החסידה,32.020594,34.786853
3400,הלהב/הכישור,32.006467,34.800498
3397,ראובן ברקת/מנחם בגין,32.004964,34.77352
3401,מסוף קריית שרת/שדרות ירושלים,32.00224,34.802398
39736,שדרות העצמאות/רוטשילד,32.026569,34.748079
39936,יוספטל/מבצע סיני,32.015793,34.758836
30018,ת.רק''ל הקוממיות/דרך בגין,32.00203,34.746829
31455,בית העלמין/הקוממיות,32.002322,34.75448
31457,אנה פרנק/הרב מיימון,32.006834,34.754491
33082,ת.רק''ל כ''ט בנובמבר/הרב ניסנבאום,32.010489,34.751494
33084,מבצע סיני/הארזים,32.018439,34.759297
33090,היכל התרבות/מבצע סיני,32.020525,34.758813
33109,ביה''ס יד מרדכי/כצנלסון,32.018669,34.754372
33111,מבצע סיני/הארזים,32.018217,34.759199
33754,הקוממיות/המרינה,32.009918,34.739188
33755,דרך בן גוריון/יצחק שדה,32.010962,34.738705
33816,ירושלים/דניאל,32.025814,34.750723
33891,ת.רק''ל בלפור,32.016697,34.744904
34643,קק''ל/רהב,32.023554,34.757022
34644,קק''ל/כצנלסון,32.023428,34.755606
34714,שד' העצמאות/בלפור,32.022711,34.745011
34754,ירושלים/קדושי קהיר,32.026047,34.746846
35767,קק''ל/כצנלסון,32.023597,34.755204
35797,בית ספר שזר/הרב ניסנבאום,32.014003,34.753209
36094,דרך מנחם בגין/חיל התותחנים,31.999168,34.741504
36097,הקוממיות/הנביאים,32.006855,34.741449
36098,הקוממיות/הנביאים,32.006839,34.741865
36100,חוף מרינה/דרך בן גוריון,32.011935,34.738948
36101,יצחק שדה/בלפור,32.011267,34.740164
36102,יצחק שדה/בלפור,32.0114,34.740463
36103,בלפור/יצחק שדה,32.012439,34.74219
36104,בלפור/יצחק שדה,32.012248,34.741976
36108,ת.רק''ל הקוממיות/דרך בגין,32.002145,34.746553
36111,הקוממיות/נפחא,32.005555,34.743966
36114,הקוממיות/הרב ניסנבאום,32.00411,34.746922
36115,הקוממיות/הרב ניסנבאום,32.004235,34.747223
36116,העמל/אהוד קינמון,32.005962,34.747056
36117,העמל/אהוד קינמון,32.005828,34.747158
36118,הרב ניסנבאום/הקוממיות,32.00435,34.748332
36119,ת.רק''ל העמל/הרב ניסנבאום,32.005034,34.748377
36120,ת.רק''ל העמל/קרן היסוד,32.005123,34.749301
36121,הנביאים/הקוממיות,32.008458,34.7426
36122,הנביאים/יצחק שדה,32.009467,34.743593
36125,גנרל קניג/הנביאים,32.0094,34.744484
36126,אורט ישראל/גנרל קניג,32.008568,34.74586
36127,אורט ישראל/גנרל קניג,32.008565,34.745972
36129,יצחק שדה/הנביאים,32.010386,34.743849
36130,בלפור/מקס נורדאו,32.014112,34.742583
36131,בית ספר בני ציון/הנביאים,32.011817,34.746054
36134,ת.רק''ל העמל/הרב ניסנבאום,32.005543,34.748972
36135,הרב ניסנבאום/הרב מיימון,32.007752,34.749755
36136,הרב ניסנבאום/הרב מיימון,32.008662,34.750553
36139,ביה''ס בני ציון/הנביאים,32.012171,34.746522
36140,הנביאים/השר רבינוביץ',32.013817,34.747971
36142,הנביאים/השר רבינוביץ',32.014236,34.748571
36151,ביה''ס מקיף רמות/קרן היסוד,32.004883,34.750966
36152,ביה''ס מקיף רמות/קרן היסוד,32.004819,34.750823
36155,אנה פרנק/הקוממיות,32.003665,34.753384
36157,בית העלמין/הקוממיות,32.002343,34.753473
36158,אנה פרנק/הרב מיימון,32.006909,34.754302
36159,ת.רק''ל כ''ט בנובמבר,32.01105,34.752147
36160,הרב ניסנבאום/החרושת,32.013004,34.752435
36161,ת.רק''ל כ''ט בנובמבר,32.011183,34.752324
36162,הרב לוי/הדקל,32.011783,34.753284
36163,כ''ט בנובמבר/הרב לוי,32.010374,34.753507
36164,כ''ט בנובמבר/אנה פרנק,32.010387,34.75385
36165,הרב לוי/הדקל,32.012241,34.753631
36166,ת.רק''ל כ''ט בנובמבר/הרב ניסנבאום,32.011597,34.752032
36167,תיכון שז''ר/הרב לוי,32.013863,34.754463
36168,אנה פרנק/כ''ט בנובמבר,32.008405,34.754931
36169,אנה פרנק/כ''ט בנובמבר,32.008954,34.754873
36170,כ''ט בנובמבר/אנה פרנק,32.009763,34.754511
36171,כ''ט בנובמבר/אלי כהן,32.009318,34.75663
36172,כ''ט בנובמבר/אלי כהן,32.009039,34.757062
36173,אלי כהן/חצור,32.010584,34.757893
36174,אלי כהן/חצור,32.01078,34.758168
36175,אלי כהן/מצדה,32.012692,34.758479
36178,אלי כהן/דוד רזיאל,32.013054,34.75881
36179,אלי כהן/יוספטל,32.014335,34.758943
36188,מצפור גלים/דרך בן גוריון,32.014863,34.738512
36189,דרך בן גוריון/מקס נורדאו,32.015851,34.738558
36190,יוספטל/דרך בן גוריון,32.019041,34.739608
36191,דרך בן גוריון/ז'בוטינסקי,32.020396,34.73929
36192,דרך בן גוריון/ז'בוטינסקי,32.020476,34.739198
36193,יוספטל/מסריק,32.019026,34.740964
36194,חוף הסלע/דרך בן גוריון,32.023977,34.740211
36195,חוף הסלע/דרך בן גוריון,32.023994,34.740338
36196,דרך בן גוריון/רוטשילד,32.026137,34.741016
36197,רוטשילד/דרך בן גוריון,32.026523,34.741791
36198,בלפור/מקס נורדאו,32.015184,34.74334
36199,ת.רק''ל בלפור ,32.018451,34.743408
36200,ת.רק''ל בלפור ,32.018076,34.743607
36203,ת.רק''ל בלפור,32.017508,34.745392
36205,ת.רק''ל ז'בוטינסקי/שד' העצמאות,32.022294,34.744305
36206,הרצל/בלפור,32.019062,34.745015
36207,בלפור/ז'בוטינסקי,32.020498,34.745431
36208,ת.רק''ל בנימין/יוספטל,32.01659,34.74747
36209,ת.רק''ל בנימין/יוספטל,32.016406,34.747381
36210,שד' בר אילן/החרושת,32.015438,34.748599
36211,החשמונאים/יוספטל,32.015638,34.74973
36212,הרב עוזיאל/דניאל,32.02211,34.749758
36214,בלפור/הרב קוק,32.023159,34.745255
36215,בלפור/הרב קוק,32.02442,34.745285
36216,בלפור/ירושלים,32.025757,34.745101
36217,הרצל/חנה סנש,32.028359,34.742947
36218,ת.רק''ל רוטשילד,32.026612,34.743885
36220,ת.רק''ל רוטשילד,32.026789,34.744435
36221,בלפור/רוטשילד,32.027348,34.745339
36222,רוטשילד/בלפור,32.026735,34.745833
36223,הרב עוזיאל/שדרות העצמאות,32.022902,34.747665
36224,הרב עוזיאל/שדרות העצמאות,32.022748,34.747715
36225,ירושלים/דניאל,32.02596,34.749653
36226,שד' העצמאות/שמחה הולצברג,32.029203,34.749533
36227,ת.רק''ל העצמאות,32.027912,34.748983
36228,רוטשילד/ויצמן,32.0272,34.750433
36229,ויצמן/רוטשילד,32.027566,34.75017
36232,בלפור/שמחה הולצברג,32.031963,34.743872
36233,בלפור/שמחה הולצברג,32.032033,34.744034
36234,ת.רק''ל יוספטל,32.015871,34.751271
36235,ת.רק''ל יוספטל,32.015534,34.751426
36236,קניון בת ים/הרב לוי,32.01468,34.754484
36237,יוספטל/הרב ניסנבאום,32.015269,34.753857
36238,יוספטל/כצנלסון,32.01556,34.754091
36239,כצנלסון/יוספטל,32.016434,34.754575
36240,אנילביץ'/דניאל,32.021964,34.750804
36242,כצנלסון/אנילביץ',32.020643,34.754556
36243,כצנלסון/אנילביץ',32.021068,34.754468
36244,אנילביץ'/כצנלסון,32.021998,34.753697
36245,קניון בת ים/יוספטל,32.015898,34.756329
36246,קניון בת ים/יוספטל,32.015565,34.755262
36247,מבצע סיני/כצנלסון,32.021858,34.755397
36248,מבצע סיני/סטרומה,32.021638,34.757273
36249,היכל התרבות/מבצע סיני,32.021027,34.758196
36251,ירושלים/השלושה,32.025859,34.75276
36252,ירושלים/השלושה,32.025767,34.753724
36254,ביה''ס עקיבא/השלושה,32.027792,34.752932
36256,כצנלסון/ההגנה,32.022486,34.754612
36257,ביה''ס ירושלים/כצנלסון,32.024358,34.754512
36258,קק''ל/רהב,32.023359,34.75717
36259,ביה''ס נתיבות רבקה/הפלמ''ח,32.028126,34.755456
36260,ויצמן/קדושי לוצק,32.02872,34.754773
36261,הפלמ''ח/גוש עציון,32.029605,34.75724
36262,ויצמן/השלושה,32.030382,34.756858
36263,השלושה/הפלמ''ח,32.029592,34.758119
36264,השלושה/ויצמן,32.030555,34.758454
36266,מבצע סיני/יוספטל,32.016465,34.7594
36267,מבצע סיני/יוספטל,32.016884,34.759275
36268,מבצע סיני/הארזים,32.018878,34.759282
36276,קק''ל/יגאל אלון,32.023435,34.759632
36279,קיבוץ גלויות/גוש עציון,32.028703,34.759424
36280,קיבוץ גלויות/השלושה,32.030582,34.759296
36293,הרב אביעד/הגיבורים,32.031465,34.757978
36294,הרב אביעד/חלמית,32.031672,34.757914
36296,מחרוזת/נרדור,32.033108,34.757991
37109,מסוף בית העלמין/הורדה,32.002365,34.752923
37113,מסוף בית העלמין/איסוף,32.002528,34.752095
37114,דרך בן גוריון/מקס נורדאו,32.017084,34.738531
37571,אנה פרנק/הקוממיות,32.00356,34.75357
37660,יוספטל/אלי כהן,32.015292,34.760457
37944,שמחה הולצברג/אייזיק חריף,32.031409,34.746052
38452,ת. רכבת הקוממיות,32.001476,34.75953
38454,הקוממיות/הנביאים,32.007701,34.740804
38455,הקוממיות/הנביאים,32.007749,34.740355
38456,אמפי בת ים/שדרות העצמאות,32.021873,34.739813
38457,אמפי בת ים/שדרות העצמאות,32.022678,34.740397
38458,רוטשילד/שדרות העצמאות,32.027189,34.74744
38632,ת. רכבת יוספטל,32.015217,34.76205
38633,ת. רכבת יוספטל,32.014968,34.762025
33561,דרך מנחם בגין/כורש,31.998446,34.743239
37473,בלפור/ירושלים,32.024787,34.745159
32071,מסוף מרינה/דרך בן גוריון,32.008483,34.737347
32173,החרושת/הרב ניסנבאום,32.013782,34.751915
33475,דקר/יוספטל,32.019074,34.743335
33719,בלפור/פרלשטיין,32.020751,34.74552
44306,מוניות בת ים מרינה,32.008691,34.737847
35511,שדרות מנחם בגין/חיל התותחנים,31.99991,34.740375
35510,בלפור/שדרות העצמאות,32.022063,34.745328
35506,השייטת/ הפריגטה,32.002379,34.736623
35505,ת.רק''ל רוטשילד/הרצל,32.026119,34.743063
35502,שדרות העצמאות/הרב עוזיאל,32.023155,34.747061
44317,תחנת מוניות בת ים קולוני ביץ,32.01074,34.738715
36060,רוטשילד/הרצל,32.026663,34.742651
36076,מסוף ניסנבאום/דרך מנחם בגין,32.001144,34.745841
35614,הקוממיות/אנה פרנק,32.002782,34.752376
37109,מסוף בית העלמין/הורדה,32.002365,34.752923
37109,מסוף בית העלמין/הורדה,32.002365,34.752923
37109,מסוף בית העלמין/הורדה,32.002365,34.752923
34458,ת.רק''ל כ''ט בנובמבר/הרב ניסנבאום,32.011119,34.751466
37113,מסוף בית העלמין/איסוף,32.002528,34.752095
37113,מסוף בית העלמין/איסוף,32.002528,34.752095
37113,מסוף בית העלמין/איסוף,32.002528,34.752095
36304,העצמאות,32.028191,34.748986
36065,יוספטל,32.015397,34.752178
36185,בנימין,32.016384,34.748389
35962,הקוממיות,32.002287,34.746818
35988,כ''ט בנובמבר,32.010852,34.7515
36201,בלפור,32.017457,34.744716
36300,רוטשילד,32.026704,34.744437
35975,העמל,32.005878,34.74897
36250,ז'בוטינסקי,32.021674,34.743238
35962,הקוממיות,32.002287,34.746818
36250,ז'בוטינסקי,32.021674,34.743238
36300,רוטשילד,32.026704,34.744437
36304,העצמאות,32.028191,34.748986
35988,כ''ט בנובמבר,32.010852,34.7515
36065,יוספטל,32.015397,34.752178
36201,בלפור,32.017457,34.744716
36201,בלפור,32.017457,34.744716
36304,העצמאות,32.028191,34.748986
35962,הקוממיות,32.002287,34.746818
35975,העמל,32.005878,34.74897
35988,כ''ט בנובמבר,32.010852,34.7515
36185,בנימין,32.016384,34.748389
36065,יוספטל,32.015397,34.752178
35975,העמל,32.005878,34.74897
36185,בנימין,32.016384,34.748389
36250,ז'בוטינסקי,32.021674,34.743238
36300,רוטשילד,32.026704,34.744437
37083,שדרות העצמאות/סוקולוב,32.02259,34.742463
37290,יוספטל/הרב ניסנבאום,32.015359,34.752589
